INSTNM,STABBR,IS_PUBLIC,Affordability_Score,Access_Score,Outcomes_Score,Overall_Score
Arizona College-Glendale,AZ,0,0.6235294743664938,0.7566989679250404,0.35148998633649997,0.5772394762093448
Interactive College of Technology,TX,0,0.7155178378692768,0.6856071197534367,0.330581965255741,0.5772356409594849
Clarkson College,NE,0,0.6721728997275773,0.6165465533216596,0.44286928264557374,0.5771962452316036
Los Angeles Film School,CA,0,0.653683861655598,0.83233613138562,0.24551914333474817,0.577179712125322
One Stop Academy,NC,0,0.653683861655598,0.7099294655089758,0.367837401614961,0.5771502429265116
Paul Mitchell the School-San Antonio,TX,0,0.653683861655598,0.7429573215132736,0.3348083224267145,0.5771498351985287
American Career College-Anaheim,CA,0,0.653683861655598,0.7156900401373537,0.3620432924953901,0.5771390647627807
Spartanburg Methodist College,SC,0,0.6172121751410815,0.7395707448598434,0.3745321639503183,0.5771050279837477
Paul Mitchell the School-Modesto,CA,0,0.653683861655598,0.7427819331162906,0.3348027283073618,0.5770895076930834
Arizona Culinary Institute,AZ,0,0.653683861655598,0.7064947418763464,0.3710526217129318,0.5770770750816253
Jamestown Community College,NY,1,0.7080326725798458,0.6616688911982822,0.3615174452762352,0.5770730030181211
Generations College,IL,0,0.67296580724131,0.7066234889939847,0.3516270422606414,0.5770721128319787
Southwest Tennessee Community College,TN,1,0.7057864160346874,0.6755143881803396,0.34985090936615554,0.5770505711937275
Aparicio-Levy Technical College,FL,1,0.653683861655598,0.7095796234707505,0.367837401614961,0.5770336289137699
Lemoore College,CA,1,0.7016652831214212,0.6621838917643114,0.3672514176127644,0.5770335308328324
Georgia Piedmont Technical College,GA,1,0.7483873361280089,0.6313049463925478,0.3513836980687985,0.5770253268631184
Empire Beauty School-Midlothian,VA,0,0.653683861655598,0.7558752560748427,0.32146075365114507,0.5770066237938619
University of Hawaii at Manoa,HI,1,0.5488099315455338,0.7677702311084688,0.4143436615515971,0.5769746080685332
Jones Technical Institute,FL,0,0.6581816063912693,0.7493637562545468,0.3232928277391581,0.576946063461658
Jean Madeline Aveda Institute,PA,0,0.653683861655598,0.7497898710408688,0.3273569554489029,0.5769435627151233
Healing Arts Center,MO,0,0.653683861655598,0.7205859334107507,0.35649672315717673,0.5769221727411752
Pennsylvania Western University,PA,1,0.6405081181845648,0.7215480652563574,0.3687005668290302,0.5769189167566507
Paul Mitchell the School-Temecula,CA,0,0.653683861655598,0.75966444574041,0.3173518729865785,0.5769000601275288
Atlanta Technical College,GA,1,0.8130856229171612,0.5781553506582391,0.3394430503104359,0.5768946746286121
Center for the Healing Arts,NJ,0,0.653683861655598,0.7090547140176577,0.367837401614961,0.5768586590960723
Odessa College,TX,1,0.7836794505430741,0.6310087499548451,0.31583701417078586,0.5768417382229016
California Miramar University,CA,0,0.7324903735345364,0.7483353425534598,0.24960877046725893,0.5768114955184184
East Tennessee State University,TN,1,0.6581214438304026,0.6969062649863436,0.3754042745821324,0.5768106611329595
Ross Medical Education Center-Portage,MI,0,0.653683861655598,0.7380218622139645,0.3386319030042928,0.5767792089579518
Clayton  State University,GA,1,0.677042985484088,0.668492515219494,0.3846762726856886,0.5767372577964235
International Institute of Cosmetology,CT,0,0.653683861655598,0.7086879451853598,0.367837401614961,0.5767364028186396
Paul Mitchell the School-Houston,TX,0,0.653683861655598,0.7453764642812444,0.33114697131036486,0.5767357657490692
Evergreen Beauty and Barber College-Everett,WA,0,0.653683861655598,0.7467689216624657,0.32971487675607075,0.5767225533580448
Murray State College,OK,1,0.6865740734955067,0.6867983916886338,0.35677083500545953,0.5767144333965333
Fortis Institute-Wayne,NJ,0,0.653683861655598,0.7185941791925261,0.357819732384093,0.5766992577440724
Elizabethtown Community and Technical College,KY,1,0.7686312334761325,0.6056912330511588,0.3556464170155646,0.5766562945142854
The College of Westchester,NY,0,0.6096072017686152,0.8022517018467036,0.3180986514143228,0.5766525183432138
Holy Family University,PA,0,0.540835227955951,0.7298260508643356,0.45920499617940114,0.5766220916665625
University of Nebraska at Kearney,NE,1,0.6582734198722648,0.6712083477594082,0.4003215636134439,0.5766011104150389
Wright State University-Main Campus,OH,1,0.632544945376004,0.7523632365906944,0.34486804964859974,0.5765920772050994
Northwest Iowa Community College,IA,1,0.7335755647363025,0.5995402944906628,0.3965757912596777,0.5765638834955477
Innovate Salon Academy,NJ,0,0.653683861655598,0.708158276162314,0.367837401614961,0.5765598464776244
North-West College-Glendale,CA,0,0.653683861655598,0.7163166734882784,0.3595595035027862,0.5765200128822209
New Mexico Highlands University,NM,1,0.6860458990155546,0.7307404731012128,0.31275832702828227,0.5765148997150166
Hiram College,OH,0,0.5689028183149458,0.7914617755359479,0.3691462820422651,0.5765036252977196
McDowell Technical Community College,NC,1,0.7324053330608356,0.6501327934567931,0.346953155541451,0.5764970940196932
Stony Brook University,NY,1,0.5438279366486889,0.6705405443569072,0.5151211728559215,0.5764965512871726
Warner Pacific University,OR,0,0.6111337911131207,0.7006089014375629,0.41774166919442324,0.576494787248369
Ross Medical Education Center-Dayton,OH,0,0.653683861655598,0.7286674986890413,0.3470762261672107,0.5764758621706166
CCI Training Center-Arlington,TX,0,0.653683861655598,0.7069529001506862,0.3687534386589674,0.5764634001550839
Rio Hondo College,CA,1,0.6955229535118228,0.6535757742008808,0.3802801215852294,0.5764596164326443
Ozarks Technical Community College,MO,1,0.7725582106592706,0.6002998312669946,0.35651909963458756,0.5764590471869508
Shippensburg University of Pennsylvania,PA,1,0.638993569982213,0.6742910424364716,0.4160204944324847,0.5764350356170564
Caddo Kiowa Technology Center,OK,1,0.653683861655598,0.7606978691957109,0.3149016487100909,0.5764277931871332
Finger Lakes Community College,NY,1,0.7167037176628237,0.6459796328350556,0.3665857174097918,0.5764230226358903
University of Nebraska Medical Center,NE,1,0.653683861655598,0.6059948988689187,0.4694587752464785,0.5763791785903317
Tri-Community Adult Education,CA,1,0.653683861655598,0.7075682804334535,0.367837401614961,0.5763631812346709
Thomas Aquinas College,CA,0,0.5561534804014909,0.6975040062754738,0.4753980196095176,0.5763518354288274
Indiana University of Pennsylvania-Main Campus,PA,1,0.6442060586942974,0.7032854352476263,0.3814274743500532,0.5763063227639923
Ross Medical Education Center-Midland,MI,0,0.653683861655598,0.7370509739436213,0.33817877933672313,0.5763045383119808
State Fair Community College,MO,1,0.7609708642542738,0.6138807510896053,0.35402132534360187,0.5762909802291603
Culinary Institute of America,NY,0,0.4712937038266939,0.8702049643093639,0.38730418631325625,0.5762676181497713
North Georgia Technical College,GA,1,0.7777146881847955,0.6043905780709816,0.34666505839478634,0.5762567748835211
Chamberlain University-Nevada,NV,0,0.5700025940095923,0.7807641810301518,0.3776870934605578,0.5761512895001006
Studio Academy of Beauty,AZ,0,0.653683861655598,0.743961006944041,0.3306351093895918,0.5760933259964103
Cabrillo College,CA,1,0.6715189938726999,0.6787827959550196,0.37794177969579595,0.5760811898411718
California Jazz Conservatory,CA,0,0.6384160823646204,0.7217836422785071,0.367837401614961,0.5760123754193628
SUNY Polytechnic Institute,NY,1,0.6295835751186635,0.6900666075525622,0.4083696153604698,0.5760065993438985
UR Beauty & Barber Academy,FL,0,0.653683861655598,0.7064682870168892,0.367837401614961,0.5759965167624828
Westchester School of Beauty Culture,NY,0,0.653683861655598,0.7297559908916401,0.34453369892140334,0.5759911838228805
University of South Carolina-Lancaster,SC,1,0.6648787166721501,0.6982523714308294,0.3648291639330404,0.5759867506786733
Bryant & Stratton College-Greece,NY,0,0.6601926550770685,0.7220936026846467,0.3456469286725929,0.575977728811436
Brownson Technical School,CA,0,0.653683861655598,0.6272919042464244,0.44689769189699335,0.5759578192663386
Albany BOCES-Adult Practical Nursing Program,NY,1,0.653683861655598,0.6859736913400665,0.3880643386645273,0.575907297220064
Ozark Christian College,MO,0,0.6634707698395511,0.6864504520591522,0.37776465354174954,0.5758952918134843
University of Pittsburgh-Bradford,PA,1,0.5761628449270804,0.7654985054135823,0.3860161440548113,0.5758924981318246
East Valley Institute of Technology,AZ,1,0.653683861655598,0.7212961173452002,0.35268992493765655,0.5758899679794849
St. Thomas University,FL,0,0.49934775561026,0.899997513829067,0.32829260656691694,0.5758792920020813
Ferris State University,MI,1,0.6676859827198395,0.6611151632864679,0.39879183092098525,0.5758643256424308
Western Piedmont Community College,NC,1,0.7313955805751375,0.6459091847686804,0.35019774476602367,0.5758341700366139
Eastern University,PA,0,0.4776447553012297,0.8683446671212232,0.3815119222942809,0.5758337815722446
Morgan Community College,CO,1,0.6861253330708872,0.6764665257965103,0.36483755511206944,0.5758098046598223
Marian University,IN,0,0.4735764733207958,0.8259881580787931,0.42780074920818145,0.5757884602025901
SUNY Morrisville,NY,1,0.6217509310392293,0.7797340581608034,0.3257407904373356,0.5757419265457894
Goodwin University,CT,0,0.5843848067781776,0.7661984701525786,0.37649290278344366,0.5756920599047333
Milan Institute-Las Vegas,NV,0,0.653683861655598,0.7492139006869136,0.32414033682109383,0.5756793663878684
Paul Mitchell the School-Madison,WI,0,0.653683861655598,0.737271778912888,0.3360530139826928,0.5756695515170596
American National University,VA,0,0.687788665365086,0.7251505192721235,0.3140231885784108,0.5756541244052068
University of Cincinnati-Main Campus,OH,1,0.5515763361871431,0.7266029033725446,0.44868074205160946,0.5756199938704324
Columbia State Community College,TN,1,0.7043087123047453,0.6553544568243213,0.36715072346441563,0.5756046308644941
Atlantic Technical College,FL,1,0.653683861655598,0.7107135956955268,0.36240691025331634,0.575601455868147
Northwestern Technological Institute,MI,0,0.653683861655598,0.7031424637856334,0.3698946390069206,0.5755736548160507
Adelphi University,NY,0,0.4277964584257682,0.8026410311710972,0.4961421128477716,0.5755265341482124
Fortis Institute-Port Saint Lucie,FL,0,0.6418886143992076,0.7381106394466241,0.34653639364967403,0.5755118824985019
Milan Institute-Sparks,NV,0,0.653683861655598,0.7273403081646281,0.3454371491968662,0.5754871063390308
Turning Point Beauty College,AZ,0,0.653683861655598,0.7689957731803698,0.3036574688111409,0.5754457012157029
New Saint Andrews College,ID,0,0.6675154567280717,0.6426248948037928,0.4160916279433228,0.5754106598250625
Access Careers-Islandia,NY,0,0.653683861655598,0.7047014369808355,0.367837401614961,0.5754075667504649
Allen School-Jamaica,NY,0,0.653683861655598,0.7223168218514129,0.35017257122893647,0.5753910849119824
Pennsylvania State University-Penn State New Kensington,PA,1,0.6024094255118158,0.6855444128171815,0.43806850055652036,0.5753407796285058
Aveda Institute Tucson-Avondale,AZ,0,0.653683861655598,0.7044986285699989,0.367837401614961,0.5753399639468526
Hogan Institute of Cosmetology and Esthetics,GA,0,0.653683861655598,0.7044918239047557,0.367837401614961,0.575337695725105
Arizona College of Nursing-Dallas,TX,0,0.5770488902920555,0.8392228362057405,0.3097056004097063,0.5753257756358341
Vogue International Academy,TX,0,0.653683861655598,0.7044534081405125,0.367837401614961,0.5753248904703572
Empire Beauty School-Vernon Hills,IL,0,0.653683861655598,0.7493887003997415,0.32282012465385396,0.5752975622363978
Tennessee College of Applied Technology-Murfreesboro,TN,1,0.653683861655598,0.7033169155552129,0.36886532104602165,0.5752886994189442
Tricoci University of Beauty Culture-Libertyville,IL,0,0.653683861655598,0.717730578546854,0.3542674665951212,0.5752273022658577
Ross College-Sylvania,OH,0,0.653683861655598,0.7337295034296634,0.33817877933672313,0.5751973814739948
Riggins Urban Barber College,CA,0,0.653683861655598,0.7040455760643085,0.367837401614961,0.5751889464449559
Access Careers,NY,0,0.653683861655598,0.7040404982432633,0.367837401614961,0.5751872538379408
SUNY College at Potsdam,NY,1,0.6324123269673987,0.6941315066124418,0.398988349208802,0.5751773942628808
Wilkes Community College,NC,1,0.780855632818394,0.5926506530355518,0.35168857757352123,0.5750649544758223
Tricoci University of Beauty Culture-Chicago NW,IL,0,0.653683861655598,0.7370860231620625,0.33441953113170103,0.5750631386497872
University of Alaska Southeast,AK,1,0.6569531393423291,0.6923539163331485,0.3758521927242538,0.5750530827999104
The University of Texas at Dallas,TX,1,0.4985146692835417,0.7311607697747964,0.4954130099196,0.575029482992646
Brittany Beauty Academy,NY,0,0.653683861655598,0.7664469655938648,0.30487698683003206,0.575002604693165
North American University,TX,0,0.6760387269846887,0.8036048443346724,0.24533405448765144,0.5749925419356708
Ogle School Hair Skin Nails-Ft Worth,TX,0,0.653683861655598,0.741509930070962,0.3297512385318634,0.5749816767528078
Barber School of Pittsburgh,PA,0,0.653683861655598,0.7033932941186751,0.367837401614961,0.5749715191297448
Boston Architectural College,MA,0,0.5373991907332429,0.8131356336104464,0.37428315786323846,0.5749393274023092
The College of New Jersey,NJ,1,0.5675624109531209,0.6396218022852891,0.5175615717584127,0.5749152616656076
Fortis College-Columbus,OH,0,0.6327692175693354,0.7356954001415512,0.3562757554427446,0.574913457717877
Northwest HVAC/R Training Center,WA,0,0.653683861655598,0.6471290091477835,0.4239170495960548,0.5749099734664788
Shawnee Community College,IL,1,0.7642424673152002,0.613580044449738,0.3468524613931022,0.5748916577193467
Ohio Business College-Sandusky,OH,0,0.6475101547478027,0.7374883713941146,0.3395521356378138,0.5748502205932436
Louisiana State University-Shreveport,LA,1,0.645860730140511,0.7399331758435475,0.33867044455653483,0.5748214501801977
Saint Peter's University,NJ,0,0.4754914434618081,0.8462767298797178,0.40266992728729845,0.5748127002096081
Weber State University,UT,1,0.6845450788041167,0.6607814071938496,0.3791020317614364,0.574809505919801
Aveda Institute-Chapel Hill,NC,0,0.653683861655598,0.7406727242918072,0.3297176738157471,0.5746914199210508
Mildred Elley-Pittsfield Campus,MA,0,0.6414801667106946,0.7193783543381927,0.3631621163659324,0.57467354580494
SUNY at Purchase College,NY,1,0.6128958078309722,0.7151561615742237,0.39588913119391106,0.5746470335330357
Goshen College,IN,0,0.4973441752330595,0.8150374512520464,0.4115472901524414,0.5746429722125157
Institute of Technology,OR,0,0.653683861655598,0.710778081231187,0.3594616064141138,0.5746411831002997
Word of Life Bible Institute,NY,0,0.6993411099204168,0.6687287974084943,0.35573032880585526,0.5746000787115888
Associated Technical College-Los Angeles,CA,0,0.653683861655598,0.7473930828849636,0.32271103932647605,0.5745959946223459
Marion Military Institute,AL,1,0.6863787959870251,0.6159964677121235,0.4213801164696002,0.5745851267229163
Louisiana State University-Eunice,LA,1,0.7205509203819349,0.6465376802037557,0.35663937320067085,0.5745759912621206
Randolph College,VA,0,0.5410801707491556,0.8060832934783339,0.3765591605451718,0.5745742082575537
Ocean County Vocational-Technical School,NJ,1,0.653683861655598,0.6835350911607799,0.38635533520227394,0.5745247626728839
